,Date,CustomerID,typeM,Series,Value
1137,2022-06-30,84138,Pulse1,P1,483
1138,2022-06-30,84139,Switch2,SW2,576
1139,2022-06-30,84140,Pulse1,P1,864
1140,2022-06-30,84141,Pulse1_Total,T1,377
1141,2022-06-30,84142,Pulse1_Total,T1,72
1142,2022-06-30,84143,Pulse1_Total,T1,24
1143,2022-06-30,84144,Pulse1,P1,491
1144,2022-06-30,84145,Pulse1,P1,144
1145,2022-06-30,84146,Pulse1,P1,700
1146,2022-06-30,84147,Pulse1_Total,T1,336
1147,2022-06-30,84148,Pulse1_Total,T1,761
1148,2022-06-30,84149,DeviceTemperature,Median,475
1149,2022-06-30,84150,Pulse1,P1,461
1150,2022-06-30,84151,Pulse1,P1,283
1151,2022-06-30,84152,Temperature,T,813
1152,2022-06-30,84153,Pulse1_Total,T1,158
1153,2022-06-30,84154,Pulse1_Total,T1,394
1154,2022-06-30,84155,Pulse1_Total,T1,522
1155,2022-06-30,84156,Pulse1,P1,157
1156,2022-06-30,84157,Pulse1,P1,523
1157,2022-06-30,84158,Pulse1,P1,733
1158,2022-06-30,84159,DeviceTemperature,Median,982
1159,2022-06-30,84160,DeviceTemperature,Median,883
1160,2022-06-30,84161,Pulse1_Total,T1,948
1161,2022-06-30,84162,Temperature,T,373
1162,2022-06-30,84163,Temperature,T,843
1163,2022-06-30,84164,Pulse1,P1,209
1164,2022-06-30,84165,Pulse1_Total,T1,672
1165,2022-06-30,84166,DeviceTemperature,Median,723
1166,2022-06-30,84167,Pulse1_Total,T1,56
1167,2022-06-30,84168,Pulse1,P1,224
1168,2022-06-30,84169,Temperature,T,912
1169,2022-06-30,84170,Pulse1,P1,548
1170,2022-06-30,84171,DeviceTemperature,Median,91
1171,2022-06-30,84172,Pulse1_Total,T1,432
1172,2022-06-30,84173,DeviceTemperature,Median,91
1173,2022-06-30,84174,Temperature,T,411
1174,2022-06-30,84175,Pulse1,P1,67
1175,2022-06-30,84176,Temperature,T,653
1176,2022-06-30,84177,Pulse1_Total,T1,230
1177,2022-06-30,84178,Pulse1_Total,T1,844
1178,2022-06-30,84179,Pulse1_Total,T1,798
1179,2022-06-30,84180,Pulse1,P1,201
1180,2022-06-30,84181,Pulse1,P1,786
1181,2022-06-30,84182,Pulse1,P1,394
1182,2022-06-30,84183,Log_Count,Stored,384
1183,2022-06-30,84184,Log_Count,Sent,789
1184,2022-06-30,84185,Battery,A1,348
1185,2022-06-30,84186,Battery,V,912
1186,2022-06-30,84187,RF,SINR,376
1187,2022-06-30,84188,RF,RSRQ,631
1188,2022-06-30,84189,RF,RSRP,781
1189,2022-06-30,84190,c8y_SignalStrength,rssi,32
1190,2022-06-30,84191,Log_Count,Stored,621
1191,2022-06-30,84192,Log_Count,Sent,462
1192,2022-06-30,84193,Battery,A1,377
1193,2022-06-30,84194,Battery,V,16
1194,2022-06-30,84195,RF,SINR,34
1195,2022-06-30,84196,RF,RSRQ,988
1196,2022-06-30,84197,RF,RSRP,962
1197,2022-06-30,84198,c8y_SignalStrength,rssi,924
1198,2022-06-30,84199,Log_Count,Stored,654
1199,2022-06-30,84200,Log_Count,Sent,545
1200,2022-06-30,84201,Battery,A1,545
1201,2022-06-30,84202,Battery,V,482
1202,2022-06-30,84203,RF,SINR,556
1203,2022-06-30,84204,RF,RSRQ,974
1204,2022-06-30,84205,RF,RSRP,564
1205,2022-06-30,84206,c8y_SignalStrength,rssi,685
1206,2022-06-30,84207,Battery,C1,29
1207,2022-06-30,84208,Battery,C1,237
1208,2022-06-30,84209,Log_Count,Stored,735
1209,2022-06-30,84210,Log_Count,Sent,24
1210,2022-06-30,84211,Battery,A1,833
1211,2022-06-30,84212,Battery,V,160
1212,2022-06-30,84213,RF,SINR,209
1213,2022-06-30,84214,RF,RSRQ,124
1214,2022-06-30,84215,RF,RSRP,599
1215,2022-06-30,84216,c8y_SignalStrength,rssi,253
1216,2022-06-30,84217,Log_Count,Stored,765
1217,2022-06-30,84218,Log_Count,Sent,886
1218,2022-06-30,84219,Battery,A1,998
1219,2022-06-30,84220,Battery,V,534
1220,2022-06-30,84221,RF,SINR,42
1221,2022-06-30,84222,RF,RSRQ,186
1222,2022-06-30,84223,RF,RSRP,506
1223,2022-06-30,84224,c8y_SignalStrength,rssi,590
1224,2022-06-30,84225,Battery,C1,523
1225,2022-06-30,84226,Battery,C1,661
1226,2022-06-30,84227,Log_Count,Stored,940
1227,2022-06-30,84228,Log_Count,Sent,311
1228,2022-06-30,84229,Battery,A1,60
1229,2022-06-30,84230,Battery,V,684
1230,2022-06-30,84231,RF,SINR,243
1231,2022-06-30,84232,RF,RSRQ,48
1232,2022-06-30,84233,RF,RSRP,531
1233,2022-06-30,84234,c8y_SignalStrength,rssi,129
1234,2022-06-30,84235,Log_Count,Stored,58
1235,2022-06-30,84236,Log_Count,Sent,783
1236,2022-06-30,84237,Battery,A1,273
1237,2022-06-30,84238,Battery,V,825
1238,2022-06-30,84239,RF,SINR,632
1239,2022-06-30,84240,RF,RSRQ,730
1240,2022-06-30,84241,RF,RSRP,65
1241,2022-06-30,84242,c8y_SignalStrength,rssi,472
1242,2022-06-30,84243,Log_Count,Stored,704
1243,2022-06-30,84244,Log_Count,Sent,788
1244,2022-06-30,84245,Battery,A1,712
1245,2022-06-30,84246,Battery,V,220
1246,2022-06-30,84247,RF,SINR,296
1247,2022-06-30,84248,RF,RSRQ,258
1248,2022-06-30,84249,RF,RSRP,896
1249,2022-06-30,84250,c8y_SignalStrength,rssi,482
1250,2022-06-30,84251,Log_Count,Stored,243
1251,2022-06-30,84252,Log_Count,Sent,653
1252,2022-06-30,84253,Battery,A1,504
1253,2022-06-30,84254,Battery,V,265
1254,2022-06-30,84255,RF,SINR,620
1255,2022-06-30,84256,RF,RSRQ,154
1256,2022-06-30,84257,RF,RSRP,639
1257,2022-06-30,84258,c8y_SignalStrength,rssi,778
1258,2022-06-30,84259,Battery,C1,391
1259,2022-06-30,84260,Battery,C1,465
1260,2022-06-30,84261,Battery,C1,830
1261,2022-06-30,84262,Battery,C1,307
1262,2022-06-30,84263,Log_Count,Stored,545
1263,2022-06-30,84264,Log_Count,Sent,285
1264,2022-06-30,84265,Battery,A1,794
1265,2022-06-30,84266,Battery,V,531
1266,2022-06-30,84267,RF,SINR,313
1267,2022-06-30,84268,RF,RSRQ,985
1268,2022-06-30,84269,RF,RSRP,157
1269,2022-06-30,84270,c8y_SignalStrength,rssi,448
1270,2022-06-30,84271,Log_Count,Stored,575
1271,2022-06-30,84272,Log_Count,Sent,280
1272,2022-06-30,84273,Battery,A1,41
1273,2022-06-30,84274,Battery,V,255
1274,2022-06-30,84275,RF,SINR,265
1275,2022-06-30,84276,RF,RSRQ,473
1276,2022-06-30,84277,RF,RSRP,96
1277,2022-06-30,84278,Log_Count,Stored,780
1278,2022-06-30,84279,Log_Count,Sent,563
1279,2022-06-30,84280,Battery,A1,389
1280,2022-06-30,84281,Battery,V,895
1281,2022-06-30,84282,RF,SINR,724
1282,2022-06-30,84283,RF,RSRQ,725
1283,2022-06-30,84284,RF,RSRP,843
1284,2022-06-30,84285,c8y_SignalStrength,rssi,38
1285,2022-06-30,84286,c8y_SignalStrength,rssi,901
1286,2022-06-30,84287,Battery,C1,78
1287,2022-06-30,84288,Battery,C1,149
1288,2022-06-30,84289,Battery,C1,127
1289,2022-06-30,84290,Log_Count,Stored,634
1290,2022-06-30,84291,Log_Count,Sent,81
1291,2022-06-30,84292,Battery,A1,922
1292,2022-06-30,84293,Battery,V,577
1293,2022-06-30,84294,RF,SINR,456
1294,2022-06-30,84295,RF,RSRQ,423
1295,2022-06-30,84296,RF,RSRP,84
1296,2022-06-30,84297,c8y_SignalStrength,rssi,27
1297,2022-06-30,84298,Log_Count,Stored,781
1298,2022-06-30,84299,Log_Count,Sent,867
1299,2022-06-30,84300,Battery,V,362
1300,2022-06-30,84301,RF,SINR,658
1301,2022-06-30,84302,RF,RSRQ,673
1302,2022-06-30,84303,RF,RSRP,643
1303,2022-06-30,84304,c8y_SignalStrength,rssi,120
1304,2022-06-30,84305,Log_Count,Stored,319
1305,2022-06-30,84306,Log_Count,Sent,160
1306,2022-06-30,84307,Battery,A1,515
1307,2022-06-30,84308,Battery,V,940
1308,2022-06-30,84309,RF,SINR,913
1309,2022-06-30,84310,RF,RSRQ,764
1310,2022-06-30,84311,RF,RSRP,84
1311,2022-06-30,84312,c8y_SignalStrength,rssi,584
1312,2022-06-30,84313,Log_Count,Stored,743
1313,2022-06-30,84314,Log_Count,Sent,983
1314,2022-06-30,84315,Battery,A1,470
1315,2022-06-30,84316,Battery,V,779
1316,2022-06-30,84317,RF,SINR,236
1317,2022-06-30,84318,RF,RSRQ,573
1318,2022-06-30,84319,RF,RSRP,512
1319,2022-06-30,84320,c8y_SignalStrength,rssi,67
1320,2022-06-30,84321,Log_Count,Stored,517
1321,2022-06-30,84322,Log_Count,Sent,58
1322,2022-06-30,84323,Battery,V,399
1323,2022-06-30,84324,RF,SINR,573
1324,2022-06-30,84325,RF,RSRQ,864
1325,2022-06-30,84326,RF,RSRP,478
1326,2022-06-30,84327,c8y_SignalStrength,rssi,193
1327,2022-06-30,84328,Battery,C1,182
1328,2022-06-30,84329,Battery,C1,555
1329,2022-06-30,84330,Battery,C1,37
1330,2022-06-30,84331,Battery,C1,672
1331,2022-06-30,84332,Log_Count,Stored,47
1332,2022-06-30,84333,Log_Count,Sent,375
1333,2022-06-30,84334,Battery,A1,11
1334,2022-06-30,84335,Battery,V,157
1335,2022-06-30,84336,RF,SINR,741
1336,2022-06-30,84337,RF,RSRQ,519
1337,2022-06-30,84338,RF,RSRP,913
1338,2022-06-30,84339,Log_Count,Stored,341
1339,2022-06-30,84340,Log_Count,Sent,723
1340,2022-06-30,84341,Battery,A1,508
1341,2022-06-30,84342,Battery,V,102
1342,2022-06-30,84343,RF,SINR,520
1343,2022-06-30,84344,RF,RSRQ,250
1344,2022-06-30,84345,RF,RSRP,475
1345,2022-06-30,84346,c8y_SignalStrength,rssi,742
1346,2022-06-30,84347,c8y_SignalStrength,rssi,221
1347,2022-06-30,84348,Battery,C1,523
1348,2022-06-30,84349,Battery,C1,612
1349,2022-06-30,84350,Log_Count,Stored,904
1350,2022-06-30,84351,Log_Count,Sent,245
1351,2022-06-30,84352,Battery,A1,600
1352,2022-06-30,84353,Battery,V,90
1353,2022-06-30,84354,RF,SINR,438
1354,2022-06-30,84355,RF,RSRQ,681
1355,2022-06-30,84356,RF,RSRP,455
1356,2022-06-30,84357,c8y_SignalStrength,rssi,410
1357,2022-06-30,84358,Log_Count,Stored,355
1358,2022-06-30,84359,Log_Count,Sent,977
1359,2022-06-30,84360,Battery,A1,507
1360,2022-06-30,84361,Battery,V,56
1361,2022-06-30,84362,RF,SINR,133
1362,2022-06-30,84363,RF,RSRQ,397
1363,2022-06-30,84364,RF,RSRP,809
1364,2022-06-30,84365,c8y_SignalStrength,rssi,401
1365,2022-06-30,84366,Battery,C1,704
1366,2022-06-30,84367,Log_Count,Stored,597
1367,2022-06-30,84368,Log_Count,Sent,255
1368,2022-06-30,84369,Battery,A1,718
1369,2022-06-30,84370,Battery,V,359
1370,2022-06-30,84371,RF,SINR,283
1371,2022-06-30,84372,RF,RSRQ,223
1372,2022-06-30,84373,RF,RSRP,394
1373,2022-06-30,84374,c8y_SignalStrength,rssi,255
1374,2022-06-30,84375,Log_Count,Stored,407
1375,2022-06-30,84376,Log_Count,Sent,148
1376,2022-06-30,84377,Battery,A1,379
1377,2022-06-30,84378,Battery,V,168
1378,2022-06-30,84379,RF,SINR,752
1379,2022-06-30,84380,RF,RSRQ,279
1380,2022-06-30,84381,RF,RSRP,702
1381,2022-06-30,84382,c8y_SignalStrength,rssi,324
1382,2022-06-30,84383,Battery,C1,300
1383,2022-06-30,84384,Battery,C1,669
1384,2022-06-30,84385,Battery,C1,113
1385,2022-06-30,84386,Log_Count,Stored,179
1386,2022-06-30,84387,Log_Count,Sent,593
1387,2022-06-30,84388,Battery,A1,40
1388,2022-06-30,84389,Battery,V,262
1389,2022-06-30,84390,RF,SINR,33
1390,2022-06-30,84391,RF,RSRQ,751
1391,2022-06-30,84392,RF,RSRP,37
1392,2022-06-30,84393,c8y_SignalStrength,rssi,411
1393,2022-06-30,84394,Battery,C1,500
1394,2022-06-30,84395,Battery,C1,333
1395,2022-06-30,84396,Battery,C1,290
1396,2022-06-30,84397,Battery,C1,152
1397,2022-06-30,84398,Battery,C1,529
1398,2022-06-30,84399,Log_Count,Stored,556
1399,2022-06-30,84400,Log_Count,Sent,593
1400,2022-06-30,84401,Battery,A1,274
1401,2022-06-30,84402,Battery,V,711
1402,2022-06-30,84403,RF,SINR,228
1403,2022-06-30,84404,RF,RSRQ,546
1404,2022-06-30,84405,RF,RSRP,630
1405,2022-06-30,84406,c8y_SignalStrength,rssi,132
1406,2022-06-30,84407,Battery,C1,390
1407,2022-06-30,84408,Battery,C1,143
1408,2022-06-30,84409,Log_Count,Stored,604
1409,2022-06-30,84410,Log_Count,Sent,79
1410,2022-06-30,84411,Battery,A1,720
1411,2022-06-30,84412,Battery,V,649
1412,2022-06-30,84413,RF,SINR,526
1413,2022-06-30,84414,RF,RSRQ,720
1414,2022-06-30,84415,RF,RSRP,609
1415,2022-06-30,84416,c8y_SignalStrength,rssi,294
1416,2022-06-30,84417,Battery,C1,203
1417,2022-06-30,84418,Battery,C1,626
1418,2022-06-30,84419,Log_Count,Stored,702
1419,2022-06-30,84420,Log_Count,Sent,981
1420,2022-06-30,84421,Battery,A1,880
1421,2022-06-30,84422,Battery,V,900
1422,2022-06-30,84423,RF,SINR,370
1423,2022-06-30,84424,RF,RSRQ,684
1424,2022-06-30,84425,RF,RSRP,743
1425,2022-06-30,84426,c8y_SignalStrength,rssi,535
1426,2022-06-30,84427,Log_Count,Stored,285
1427,2022-06-30,84428,Log_Count,Sent,516
1428,2022-06-30,84429,Battery,A1,971
1429,2022-06-30,84430,Battery,V,200
1430,2022-06-30,84431,RF,SINR,564
1431,2022-06-30,84432,RF,RSRQ,633
1432,2022-06-30,84433,RF,RSRP,728
1433,2022-06-30,84434,Log_Count,Stored,482
1434,2022-06-30,84435,Log_Count,Sent,846
1435,2022-06-30,84436,Battery,A1,975
1436,2022-06-30,84437,Battery,V,475
1437,2022-06-30,84438,RF,SINR,836
1438,2022-06-30,84439,RF,RSRQ,499
1439,2022-06-30,84440,RF,RSRP,75
1440,2022-06-30,84441,Log_Count,Stored,945
1441,2022-06-30,84442,Log_Count,Sent,223
1442,2022-06-30,84443,Battery,A1,261
1443,2022-06-30,84444,Battery,V,23
1444,2022-06-30,84445,RF,SINR,489
1445,2022-06-30,84446,RF,RSRQ,715
1446,2022-06-30,84447,RF,RSRP,264
1447,2022-06-30,84448,c8y_SignalStrength,rssi,715
1448,2022-06-30,84449,Log_Count,Stored,194
1449,2022-06-30,84450,Log_Count,Sent,724
1450,2022-06-30,84451,Battery,A1,669
1451,2022-06-30,84452,Battery,V,118
1452,2022-06-30,84453,RF,SINR,748
1453,2022-06-30,84454,RF,RSRQ,917
1454,2022-06-30,84455,RF,RSRP,151
1455,2022-06-30,84456,c8y_SignalStrength,rssi,181
1456,2022-06-30,84457,c8y_SignalStrength,rssi,368
1457,2022-06-30,84458,c8y_SignalStrength,rssi,663
1458,2022-06-30,84459,Log_Count,Stored,165
1459,2022-06-30,84460,Log_Count,Sent,801
1460,2022-06-30,84461,Battery,A1,640
1461,2022-06-30,84462,Battery,V,580
1462,2022-06-30,84463,RF,SINR,826
1463,2022-06-30,84464,RF,RSRQ,513
1464,2022-06-30,84465,RF,RSRP,400
1465,2022-06-30,84466,c8y_SignalStrength,rssi,297
1466,2022-06-30,84467,Battery,C1,842
1467,2022-06-30,84468,Log_Count,Stored,251
1468,2022-06-30,84469,Log_Count,Sent,360
1469,2022-06-30,84470,Battery,A1,745
1470,2022-06-30,84471,Battery,V,721
1471,2022-06-30,84472,RF,SINR,122
1472,2022-06-30,84473,RF,RSRQ,567
1473,2022-06-30,84474,RF,RSRP,42
1474,2022-06-30,84475,c8y_SignalStrength,rssi,144
1475,2022-06-30,84476,Battery,C1,972
1476,2022-06-30,84477,Pulse1_Total,T1,390
1477,2022-06-30,84478,Pulse1,P1,888
1478,2022-06-30,84479,DeviceTemperature,Median,722
1479,2022-06-30,84480,Temperature,T,185
1480,2022-06-30,84481,Pulse1_Total,T1,255
1481,2022-06-30,84482,Pulse1,P1,426
1482,2022-06-30,84483,Pulse1_Total,T1,962
1483,2022-06-30,84484,Pulse1,P1,565
1484,2022-06-30,84485,DeviceTemperature,Max,570
1485,2022-06-30,84486,DeviceTemperature,Max,467
1486,2022-06-30,84487,Pulse1_Total,T1,30
1487,2022-06-30,84488,Pulse1_Total,T1,403
1488,2022-06-30,84489,Pulse1,P1,770
1489,2022-06-30,84490,Pulse1,P1,543
1490,2022-06-30,84491,DeviceTemperature,Max,151
1491,2022-06-30,84492,DeviceTemperature,Max,616
1492,2022-06-30,84493,DeviceTemperature,Max,542
1493,2022-06-30,84494,DeviceTemperature,Max,810
1494,2022-06-30,84495,DeviceTemperature,Max,553
1495,2022-06-30,84496,DeviceTemperature,Max,919
1496,2022-06-30,84497,DeviceTemperature,Max,304
1497,2022-06-30,84498,DeviceTemperature,Max,38
1498,2022-06-30,84499,Pulse1_Total,T1,501
1499,2022-06-30,84500,DeviceTemperature,Max,480
1500,2022-06-30,84501,Pulse1,P1,311
1501,2022-06-30,84502,Pulse1_Total,T1,421
1502,2022-06-30,84503,Pulse1_Total,T1,51
1503,2022-06-30,84504,Pulse1,P1,316
1504,2022-06-30,84505,Pulse1,P1,415
1505,2022-06-30,84506,Pulse1_Total,T1,607
1506,2022-06-30,84507,Pulse1,P1,738
1507,2022-06-30,84508,Pulse1_Total,T1,360
1508,2022-06-30,84509,Pulse1,P1,698
1509,2022-06-30,84510,Pulse1_Total,T1,3
1510,2022-06-30,84511,Pulse1_Total,T1,312
1511,2022-06-30,84512,Pulse1,P1,167
1512,2022-06-30,84513,Pulse1,P1,622
1513,2022-06-30,84514,Pulse1_Total,T1,442
1514,2022-06-30,84515,Pulse1_Total,T1,282
1515,2022-06-30,84516,Pulse1,P1,895
1516,2022-06-30,84517,Pulse1,P1,34
1517,2022-06-30,84518,Pulse1_Total,T1,506
1518,2022-06-30,84519,Pulse1_Total,T1,192
1519,2022-06-30,84520,Pulse1,P1,985
1520,2022-06-30,84521,Pulse1,P1,589
1521,2022-06-30,84522,Pulse1_Total,T1,777
1522,2022-06-30,84523,Pulse1_Total,T1,950
1523,2022-06-30,84524,Pulse1,P1,516
1524,2022-06-30,84525,Pulse1,P1,713
1525,2022-06-30,84526,Pulse1_Total,T1,448
1526,2022-06-30,84527,Pulse1_Total,T1,389
1527,2022-06-30,84528,DeviceTemperature,Max,370
1528,2022-06-30,84529,Pulse1,P1,188
1529,2022-06-30,84530,Pulse1,P1,49
1530,2022-06-30,84531,DeviceTemperature,Max,472
1531,2022-06-30,84532,Switch2,SW2,149
1532,2022-06-30,84533,Pulse1_Total,T1,332
1533,2022-06-30,84534,DeviceTemperature,Max,754
1534,2022-06-30,84535,Pulse1_Total,T1,250
1535,2022-06-30,84536,Pulse1,P1,194
1536,2022-06-30,84537,Pulse1,P1,729
1537,2022-06-30,84538,Pulse1_Total,T1,270
1538,2022-06-30,84539,Pulse1_Total,T1,267
1539,2022-06-30,84540,Pulse1,P1,148
1540,2022-06-30,84541,Pulse1_Total,T1,41
1541,2022-06-30,84542,Pulse1,P1,883
1542,2022-06-30,84543,Pulse1_Total,T1,855
1543,2022-06-30,84544,Pulse1,P1,339
1544,2022-06-30,84545,Pulse1_Total,T1,224
1545,2022-06-30,84546,Pulse1,P1,11
1546,2022-06-30,84547,Pulse1_Total,T1,716
1547,2022-06-30,84548,Pulse1,P1,552
1548,2022-06-30,84549,Pulse1_Total,T1,773
1549,2022-06-30,84550,Pulse1,P1,302
1550,2022-06-30,84551,Pulse1_Total,T1,628
1551,2022-06-30,84552,Pulse1,P1,730
1552,2022-06-30,84553,Pulse1_Total,T1,430
1553,2022-06-30,84554,Pulse1,P1,180
1554,2022-06-30,84555,Pulse1_Total,T1,216
1555,2022-06-30,84556,Pulse1,P1,308
1556,2022-06-30,84557,Pulse1_Total,T1,269
1557,2022-06-30,84558,Pulse1,P1,967
1558,2022-06-30,84559,Pulse1_Total,T1,906
1559,2022-06-30,84560,Pulse1,P1,653
1560,2022-06-30,84561,Pulse1,P1,899
1561,2022-06-30,84562,Pulse1_Total,T1,93
1562,2022-06-30,84563,Pulse1_Total,T1,902
1563,2022-06-30,84564,Pulse1,P1,435
1564,2022-06-30,84565,Pulse1_Total,T1,728
1565,2022-06-30,84566,Pulse1,P1,952
1566,2022-06-30,84567,Switch2,SW2,128
1567,2022-06-30,84568,Pulse1,P1,564
1568,2022-06-30,84569,Pulse1_Total,T1,594
1569,2022-06-30,84570,Pulse1_Total,T1,930
1570,2022-06-30,84571,Pulse1_Total,T1,350
1571,2022-06-30,84572,Pulse1,P1,322
1572,2022-06-30,84573,Pulse1,P1,28
1573,2022-06-30,84574,Pulse1,P1,451
1574,2022-06-30,84575,Pulse1_Total,T1,190
1575,2022-06-30,84576,Pulse1_Total,T1,881
1576,2022-06-30,84577,Pulse1,P1,309
1577,2022-06-30,84578,Pulse1,P1,515
1578,2022-06-30,84579,Pulse1_Total,T1,677
1579,2022-06-30,84580,Pulse1_Total,T1,622
1580,2022-06-30,84581,Pulse1_Total,T1,592
1581,2022-06-30,84582,Pulse1,P1,75
1582,2022-06-30,84583,Pulse1,P1,406
1583,2022-06-30,84584,Pulse1,P1,1
1584,2022-06-30,84585,Pulse1_Total,T1,158
1585,2022-06-30,84586,Pulse1_Total,T1,591
1586,2022-06-30,84587,Pulse1_Total,T1,593
1587,2022-06-30,84588,Pulse1,P1,886
1588,2022-06-30,84589,Pulse1,P1,946
1589,2022-06-30,84590,Pulse1,P1,101
1590,2022-06-30,84591,Pulse1_Total,T1,573
1591,2022-06-30,84592,Pulse1_Total,T1,378
1592,2022-06-30,84593,Pulse1,P1,568
1593,2022-06-30,84594,Pulse1,P1,289
1594,2022-06-30,84595,Pulse1_Total,T1,784
1595,2022-06-30,84596,Pulse1_Total,T1,10
1596,2022-06-30,84597,Pulse1_Total,T1,185
1597,2022-06-30,84598,Pulse1,P1,871
1598,2022-06-30,84599,Pulse1,P1,580
1599,2022-06-30,84600,Pulse1,P1,442
1600,2022-06-30,84601,Pulse1_Total,T1,82
1601,2022-06-30,84602,Pulse1_Total,T1,103
1602,2022-06-30,84603,Pulse1_Total,T1,138
1603,2022-06-30,84604,Pulse1,P1,847
1604,2022-06-30,84605,Pulse1,P1,890
1605,2022-06-30,84606,Pulse1,P1,633
1606,2022-06-30,84607,Pulse1_Total,T1,769
1607,2022-06-30,84608,Pulse1_Total,T1,893
1608,2022-06-30,84609,Pulse1,P1,609
1609,2022-06-30,84610,Pulse1,P1,496
1610,2022-06-30,84611,Pulse1_Total,T1,310
1611,2022-06-30,84612,DeviceTemperature,Median,209
1612,2022-06-30,84613,Pulse1_Total,T1,868
1613,2022-06-30,84614,Pulse1,P1,85
1614,2022-06-30,84615,Temperature,T,393
1615,2022-06-30,84616,Pulse1,P1,181
1616,2022-06-30,84617,DeviceTemperature,Median,319
1617,2022-06-30,84618,Pulse1_Total,T1,782
1618,2022-06-30,84619,Pulse1_Total,T1,705
1619,2022-06-30,84620,Temperature,T,139
1620,2022-06-30,84621,Pulse1,P1,226
1621,2022-06-30,84622,Pulse1,P1,930
1622,2022-06-30,84623,DeviceTemperature,Median,23
1623,2022-06-30,84624,DeviceTemperature,Median,223
1624,2022-06-30,84625,DeviceTemperature,Median,634
1625,2022-06-30,84626,Temperature,T,927
1626,2022-06-30,84627,Temperature,T,285
1627,2022-06-30,84628,Temperature,T,716
1628,2022-06-30,84629,DeviceTemperature,Median,639
1629,2022-06-30,84630,DeviceTemperature,Median,781
1630,2022-06-30,84631,DeviceTemperature,Median,993
1631,2022-06-30,84632,Temperature,T,836
1632,2022-06-30,84633,Temperature,T,35
1633,2022-06-30,84634,Temperature,T,13
1634,2022-06-30,84635,DeviceTemperature,Median,37
1635,2022-06-30,84636,DeviceTemperature,Median,695
1636,2022-06-30,84637,DeviceTemperature,Median,543
1637,2022-06-30,84638,Temperature,T,602
1638,2022-06-30,84639,Temperature,T,350
1639,2022-06-30,84640,Temperature,T,538
1640,2022-06-30,84641,/10266/1,0,3
1641,2022-06-30,84642,/10266/1,0,406
1642,2022-06-30,84643,/10266/1,0,553
1643,2022-06-30,84644,/10266/1,0,818
1644,2022-06-30,84645,/10266/1,0,750
1645,2022-06-30,84646,/10266/1,0,733
1646,2022-06-30,84647,/10266/1,0,136
1647,2022-06-30,84648,/10266/1,0,161
1648,2022-06-30,84649,/10266/1,0,510
1649,2022-06-30,84650,/10266/1,0,162
1650,2022-06-30,84651,/10269/0,0,922
1651,2022-06-30,84652,/10266/1,0,368
1652,2022-06-30,84653,/10266/1,0,22
1653,2022-06-30,84654,/10266/1,0,377
1654,2022-06-30,84655,/10266/1,0,131
1655,2022-06-30,84656,/10266/1,0,973
1656,2022-06-30,84657,/10266/1,0,43
1657,2022-06-30,84658,/10266/1,0,114
1658,2022-06-30,84659,/10266/1,0,523
1659,2022-06-30,84660,/10266/1,0,131
1660,2022-06-30,84661,/10266/1,0,935
1661,2022-06-30,84662,/10266/1,0,150
1662,2022-06-30,84663,/10266/1,0,530
1663,2022-06-30,84664,/10266/1,0,240
1664,2022-06-30,84665,/10266/1,0,51
1665,2022-06-30,84666,/10269/0,0,598
1666,2022-06-30,84667,/10266/1,0,517
1667,2022-06-30,84668,/10266/1,0,778
1668,2022-06-30,84669,/10266/1,0,2
1669,2022-06-30,84670,/10266/1,0,454
1670,2022-06-30,84671,/10266/1,0,809
1671,2022-06-30,84672,/10266/1,0,685
1672,2022-06-30,84673,/10266/1,0,558
1673,2022-06-30,84674,Pulse1_Total,T1,841
1674,2022-06-30,84675,/10266/1,0,193
1675,2022-06-30,84676,/10266/1,0,856
1676,2022-06-30,84677,Pulse1,P1,181
1677,2022-06-30,84678,/10266/1,0,737
1678,2022-06-30,84679,/10266/1,0,744
1679,2022-06-30,84680,Pulse1_Total,T1,436
1680,2022-06-30,84681,/10266/1,0,158
1681,2022-06-30,84682,/10266/1,0,720
1682,2022-06-30,84683,Pulse1,P1,94
1683,2022-06-30,84684,/10266/1,0,972
1684,2022-06-30,84685,/10266/1,0,989
1685,2022-06-30,84686,Pulse1_Total,T1,602
1686,2022-06-30,84687,/10266/1,0,633
1687,2022-06-30,84688,/10266/1,0,382
1688,2022-06-30,84689,Pulse1,P1,966
1689,2022-06-30,84690,/10266/1,0,601
1690,2022-06-30,84691,/10266/1,0,192
1691,2022-06-30,84692,Pulse1_Total,T1,988
1692,2022-06-30,84693,/10266/1,0,656
1693,2022-06-30,84694,/10266/1,0,917
1694,2022-06-30,84695,Pulse1,P1,708
1695,2022-06-30,84696,/10266/1,0,515
1696,2022-06-30,84697,/10266/1,0,565
1697,2022-06-30,84698,Pulse1_Total,T1,305
1698,2022-06-30,84699,/10266/1,0,173
1699,2022-06-30,84700,/10266/1,0,115
1700,2022-06-30,84701,Pulse1,P1,877
1701,2022-06-30,84702,/10266/1,0,260
1702,2022-06-30,84703,/10266/1,0,239
1703,2022-06-30,84704,Pulse1_Total,T1,254
1704,2022-06-30,84705,/10266/1,0,413
1705,2022-06-30,84706,/10266/1,0,827
1706,2022-06-30,84707,Pulse1,P1,688
1707,2022-06-30,84708,/10269/0,0,971
1708,2022-06-30,84709,/10266/1,0,8
1709,2022-06-30,84710,Pulse1_Total,T1,946
1710,2022-06-30,84711,/10266/1,0,684
