,Date,CustomerID,typeM,Series,Value
1137,2022-07-01,84138,Pulse1,P1,810
1138,2022-07-01,84139,Switch2,SW2,891
1139,2022-07-01,84140,Pulse1,P1,986
1140,2022-07-01,84141,Pulse1_Total,T1,967
1141,2022-07-01,84142,Pulse1_Total,T1,996
1142,2022-07-01,84143,Pulse1_Total,T1,2
1143,2022-07-01,84144,Pulse1,P1,831
1144,2022-07-01,84145,Pulse1,P1,339
1145,2022-07-01,84146,Pulse1,P1,158
1146,2022-07-01,84147,Pulse1_Total,T1,116
1147,2022-07-01,84148,Pulse1_Total,T1,40
1148,2022-07-01,84149,DeviceTemperature,Median,872
1149,2022-07-01,84150,Pulse1,P1,127
1150,2022-07-01,84151,Pulse1,P1,394
1151,2022-07-01,84152,Temperature,T,602
1152,2022-07-01,84153,Pulse1_Total,T1,250
1153,2022-07-01,84154,Pulse1_Total,T1,203
1154,2022-07-01,84155,Pulse1_Total,T1,666
1155,2022-07-01,84156,Pulse1,P1,950
1156,2022-07-01,84157,Pulse1,P1,30
1157,2022-07-01,84158,Pulse1,P1,247
1158,2022-07-01,84159,DeviceTemperature,Median,43
1159,2022-07-01,84160,DeviceTemperature,Median,770
1160,2022-07-01,84161,Pulse1_Total,T1,773
1161,2022-07-01,84162,Temperature,T,902
1162,2022-07-01,84163,Temperature,T,543
1163,2022-07-01,84164,Pulse1,P1,765
1164,2022-07-01,84165,Pulse1_Total,T1,902
1165,2022-07-01,84166,DeviceTemperature,Median,607
1166,2022-07-01,84167,Pulse1_Total,T1,585
1167,2022-07-01,84168,Pulse1,P1,675
1168,2022-07-01,84169,Temperature,T,263
1169,2022-07-01,84170,Pulse1,P1,460
1170,2022-07-01,84171,DeviceTemperature,Median,699
1171,2022-07-01,84172,Pulse1_Total,T1,269
1172,2022-07-01,84173,DeviceTemperature,Median,562
1173,2022-07-01,84174,Temperature,T,637
1174,2022-07-01,84175,Pulse1,P1,871
1175,2022-07-01,84176,Temperature,T,907
1176,2022-07-01,84177,Pulse1_Total,T1,497
1177,2022-07-01,84178,Pulse1_Total,T1,900
1178,2022-07-01,84179,Pulse1_Total,T1,963
1179,2022-07-01,84180,Pulse1,P1,632
1180,2022-07-01,84181,Pulse1,P1,171
1181,2022-07-01,84182,Pulse1,P1,187
1182,2022-07-01,84183,Log_Count,Stored,841
1183,2022-07-01,84184,Log_Count,Sent,877
1184,2022-07-01,84185,Battery,A1,987
1185,2022-07-01,84186,Battery,V,8
1186,2022-07-01,84187,RF,SINR,987
1187,2022-07-01,84188,RF,RSRQ,786
1188,2022-07-01,84189,RF,RSRP,449
1189,2022-07-01,84190,c8y_SignalStrength,rssi,34
1190,2022-07-01,84191,Log_Count,Stored,219
1191,2022-07-01,84192,Log_Count,Sent,562
1192,2022-07-01,84193,Battery,A1,728
1193,2022-07-01,84194,Battery,V,422
1194,2022-07-01,84195,RF,SINR,452
1195,2022-07-01,84196,RF,RSRQ,691
1196,2022-07-01,84197,RF,RSRP,617
1197,2022-07-01,84198,c8y_SignalStrength,rssi,286
1198,2022-07-01,84199,Log_Count,Stored,783
1199,2022-07-01,84200,Log_Count,Sent,206
1200,2022-07-01,84201,Battery,A1,705
1201,2022-07-01,84202,Battery,V,614
1202,2022-07-01,84203,RF,SINR,806
1203,2022-07-01,84204,RF,RSRQ,361
1204,2022-07-01,84205,RF,RSRP,363
1205,2022-07-01,84206,c8y_SignalStrength,rssi,611
1206,2022-07-01,84207,Battery,C1,20
1207,2022-07-01,84208,Battery,C1,676
1208,2022-07-01,84209,Log_Count,Stored,24
1209,2022-07-01,84210,Log_Count,Sent,398
1210,2022-07-01,84211,Battery,A1,908
1211,2022-07-01,84212,Battery,V,286
1212,2022-07-01,84213,RF,SINR,566
1213,2022-07-01,84214,RF,RSRQ,200
1214,2022-07-01,84215,RF,RSRP,430
1215,2022-07-01,84216,c8y_SignalStrength,rssi,0
1216,2022-07-01,84217,Log_Count,Stored,339
1217,2022-07-01,84218,Log_Count,Sent,132
1218,2022-07-01,84219,Battery,A1,572
1219,2022-07-01,84220,Battery,V,227
1220,2022-07-01,84221,RF,SINR,651
1221,2022-07-01,84222,RF,RSRQ,691
1222,2022-07-01,84223,RF,RSRP,795
1223,2022-07-01,84224,c8y_SignalStrength,rssi,585
1224,2022-07-01,84225,Battery,C1,358
1225,2022-07-01,84226,Battery,C1,108
1226,2022-07-01,84227,Log_Count,Stored,238
1227,2022-07-01,84228,Log_Count,Sent,604
1228,2022-07-01,84229,Battery,A1,756
1229,2022-07-01,84230,Battery,V,518
1230,2022-07-01,84231,RF,SINR,489
1231,2022-07-01,84232,RF,RSRQ,893
1232,2022-07-01,84233,RF,RSRP,862
1233,2022-07-01,84234,c8y_SignalStrength,rssi,501
1234,2022-07-01,84235,Log_Count,Stored,906
1235,2022-07-01,84236,Log_Count,Sent,496
1236,2022-07-01,84237,Battery,A1,927
1237,2022-07-01,84238,Battery,V,111
1238,2022-07-01,84239,RF,SINR,151
1239,2022-07-01,84240,RF,RSRQ,706
1240,2022-07-01,84241,RF,RSRP,91
1241,2022-07-01,84242,c8y_SignalStrength,rssi,539
1242,2022-07-01,84243,Log_Count,Stored,261
1243,2022-07-01,84244,Log_Count,Sent,874
1244,2022-07-01,84245,Battery,A1,860
1245,2022-07-01,84246,Battery,V,549
1246,2022-07-01,84247,RF,SINR,430
1247,2022-07-01,84248,RF,RSRQ,312
1248,2022-07-01,84249,RF,RSRP,549
1249,2022-07-01,84250,c8y_SignalStrength,rssi,468
1250,2022-07-01,84251,Log_Count,Stored,215
1251,2022-07-01,84252,Log_Count,Sent,623
1252,2022-07-01,84253,Battery,A1,992
1253,2022-07-01,84254,Battery,V,486
1254,2022-07-01,84255,RF,SINR,962
1255,2022-07-01,84256,RF,RSRQ,662
1256,2022-07-01,84257,RF,RSRP,758
1257,2022-07-01,84258,c8y_SignalStrength,rssi,896
1258,2022-07-01,84259,Battery,C1,807
1259,2022-07-01,84260,Battery,C1,421
1260,2022-07-01,84261,Battery,C1,293
1261,2022-07-01,84262,Battery,C1,149
1262,2022-07-01,84263,Log_Count,Stored,542
1263,2022-07-01,84264,Log_Count,Sent,299
1264,2022-07-01,84265,Battery,A1,962
1265,2022-07-01,84266,Battery,V,827
1266,2022-07-01,84267,RF,SINR,983
1267,2022-07-01,84268,RF,RSRQ,832
1268,2022-07-01,84269,RF,RSRP,758
1269,2022-07-01,84270,c8y_SignalStrength,rssi,596
1270,2022-07-01,84271,Log_Count,Stored,163
1271,2022-07-01,84272,Log_Count,Sent,724
1272,2022-07-01,84273,Battery,A1,152
1273,2022-07-01,84274,Battery,V,213
1274,2022-07-01,84275,RF,SINR,914
1275,2022-07-01,84276,RF,RSRQ,588
1276,2022-07-01,84277,RF,RSRP,85
1277,2022-07-01,84278,Log_Count,Stored,808
1278,2022-07-01,84279,Log_Count,Sent,138
1279,2022-07-01,84280,Battery,A1,463
1280,2022-07-01,84281,Battery,V,521
1281,2022-07-01,84282,RF,SINR,728
1282,2022-07-01,84283,RF,RSRQ,750
1283,2022-07-01,84284,RF,RSRP,348
1284,2022-07-01,84285,c8y_SignalStrength,rssi,82
1285,2022-07-01,84286,c8y_SignalStrength,rssi,101
1286,2022-07-01,84287,Battery,C1,606
1287,2022-07-01,84288,Battery,C1,699
1288,2022-07-01,84289,Battery,C1,5
1289,2022-07-01,84290,Log_Count,Stored,85
1290,2022-07-01,84291,Log_Count,Sent,952
1291,2022-07-01,84292,Battery,A1,181
1292,2022-07-01,84293,Battery,V,711
1293,2022-07-01,84294,RF,SINR,500
1294,2022-07-01,84295,RF,RSRQ,232
1295,2022-07-01,84296,RF,RSRP,528
1296,2022-07-01,84297,c8y_SignalStrength,rssi,324
1297,2022-07-01,84298,Log_Count,Stored,569
1298,2022-07-01,84299,Log_Count,Sent,180
1299,2022-07-01,84300,Battery,V,511
1300,2022-07-01,84301,RF,SINR,871
1301,2022-07-01,84302,RF,RSRQ,704
1302,2022-07-01,84303,RF,RSRP,324
1303,2022-07-01,84304,c8y_SignalStrength,rssi,12
1304,2022-07-01,84305,Log_Count,Stored,676
1305,2022-07-01,84306,Log_Count,Sent,806
1306,2022-07-01,84307,Battery,A1,594
1307,2022-07-01,84308,Battery,V,88
1308,2022-07-01,84309,RF,SINR,108
1309,2022-07-01,84310,RF,RSRQ,620
1310,2022-07-01,84311,RF,RSRP,757
1311,2022-07-01,84312,c8y_SignalStrength,rssi,527
1312,2022-07-01,84313,Log_Count,Stored,341
1313,2022-07-01,84314,Log_Count,Sent,571
1314,2022-07-01,84315,Battery,A1,860
1315,2022-07-01,84316,Battery,V,136
1316,2022-07-01,84317,RF,SINR,410
1317,2022-07-01,84318,RF,RSRQ,248
1318,2022-07-01,84319,RF,RSRP,945
1319,2022-07-01,84320,c8y_SignalStrength,rssi,391
1320,2022-07-01,84321,Log_Count,Stored,403
1321,2022-07-01,84322,Log_Count,Sent,978
1322,2022-07-01,84323,Battery,V,699
1323,2022-07-01,84324,RF,SINR,40
1324,2022-07-01,84325,RF,RSRQ,746
1325,2022-07-01,84326,RF,RSRP,520
1326,2022-07-01,84327,c8y_SignalStrength,rssi,704
1327,2022-07-01,84328,Battery,C1,440
1328,2022-07-01,84329,Battery,C1,321
1329,2022-07-01,84330,Battery,C1,286
1330,2022-07-01,84331,Battery,C1,615
1331,2022-07-01,84332,Log_Count,Stored,931
1332,2022-07-01,84333,Log_Count,Sent,94
1333,2022-07-01,84334,Battery,A1,190
1334,2022-07-01,84335,Battery,V,925
1335,2022-07-01,84336,RF,SINR,689
1336,2022-07-01,84337,RF,RSRQ,914
1337,2022-07-01,84338,RF,RSRP,768
1338,2022-07-01,84339,Log_Count,Stored,741
1339,2022-07-01,84340,Log_Count,Sent,798
1340,2022-07-01,84341,Battery,A1,714
1341,2022-07-01,84342,Battery,V,177
1342,2022-07-01,84343,RF,SINR,731
1343,2022-07-01,84344,RF,RSRQ,794
1344,2022-07-01,84345,RF,RSRP,944
1345,2022-07-01,84346,c8y_SignalStrength,rssi,114
1346,2022-07-01,84347,c8y_SignalStrength,rssi,912
1347,2022-07-01,84348,Battery,C1,976
1348,2022-07-01,84349,Battery,C1,361
1349,2022-07-01,84350,Log_Count,Stored,990
1350,2022-07-01,84351,Log_Count,Sent,311
1351,2022-07-01,84352,Battery,A1,26
1352,2022-07-01,84353,Battery,V,180
1353,2022-07-01,84354,RF,SINR,452
1354,2022-07-01,84355,RF,RSRQ,541
1355,2022-07-01,84356,RF,RSRP,557
1356,2022-07-01,84357,c8y_SignalStrength,rssi,663
1357,2022-07-01,84358,Log_Count,Stored,390
1358,2022-07-01,84359,Log_Count,Sent,309
1359,2022-07-01,84360,Battery,A1,661
1360,2022-07-01,84361,Battery,V,180
1361,2022-07-01,84362,RF,SINR,933
1362,2022-07-01,84363,RF,RSRQ,9
1363,2022-07-01,84364,RF,RSRP,820
1364,2022-07-01,84365,c8y_SignalStrength,rssi,153
1365,2022-07-01,84366,Battery,C1,652
1366,2022-07-01,84367,Log_Count,Stored,58
1367,2022-07-01,84368,Log_Count,Sent,568
1368,2022-07-01,84369,Battery,A1,66
1369,2022-07-01,84370,Battery,V,761
1370,2022-07-01,84371,RF,SINR,917
1371,2022-07-01,84372,RF,RSRQ,720
1372,2022-07-01,84373,RF,RSRP,243
1373,2022-07-01,84374,c8y_SignalStrength,rssi,877
1374,2022-07-01,84375,Log_Count,Stored,627
1375,2022-07-01,84376,Log_Count,Sent,867
1376,2022-07-01,84377,Battery,A1,207
1377,2022-07-01,84378,Battery,V,519
1378,2022-07-01,84379,RF,SINR,759
1379,2022-07-01,84380,RF,RSRQ,799
1380,2022-07-01,84381,RF,RSRP,227
1381,2022-07-01,84382,c8y_SignalStrength,rssi,904
1382,2022-07-01,84383,Battery,C1,201
1383,2022-07-01,84384,Battery,C1,278
1384,2022-07-01,84385,Battery,C1,294
1385,2022-07-01,84386,Log_Count,Stored,681
1386,2022-07-01,84387,Log_Count,Sent,372
1387,2022-07-01,84388,Battery,A1,776
1388,2022-07-01,84389,Battery,V,573
1389,2022-07-01,84390,RF,SINR,183
1390,2022-07-01,84391,RF,RSRQ,838
1391,2022-07-01,84392,RF,RSRP,439
1392,2022-07-01,84393,c8y_SignalStrength,rssi,826
1393,2022-07-01,84394,Battery,C1,522
1394,2022-07-01,84395,Battery,C1,794
1395,2022-07-01,84396,Battery,C1,481
1396,2022-07-01,84397,Battery,C1,545
1397,2022-07-01,84398,Battery,C1,49
1398,2022-07-01,84399,Log_Count,Stored,356
1399,2022-07-01,84400,Log_Count,Sent,899
1400,2022-07-01,84401,Battery,A1,552
1401,2022-07-01,84402,Battery,V,809
1402,2022-07-01,84403,RF,SINR,194
1403,2022-07-01,84404,RF,RSRQ,927
1404,2022-07-01,84405,RF,RSRP,479
1405,2022-07-01,84406,c8y_SignalStrength,rssi,633
1406,2022-07-01,84407,Battery,C1,838
1407,2022-07-01,84408,Battery,C1,260
1408,2022-07-01,84409,Log_Count,Stored,652
1409,2022-07-01,84410,Log_Count,Sent,533
1410,2022-07-01,84411,Battery,A1,310
1411,2022-07-01,84412,Battery,V,193
1412,2022-07-01,84413,RF,SINR,278
1413,2022-07-01,84414,RF,RSRQ,560
1414,2022-07-01,84415,RF,RSRP,441
1415,2022-07-01,84416,c8y_SignalStrength,rssi,89
1416,2022-07-01,84417,Battery,C1,935
1417,2022-07-01,84418,Battery,C1,936
1418,2022-07-01,84419,Log_Count,Stored,498
1419,2022-07-01,84420,Log_Count,Sent,691
1420,2022-07-01,84421,Battery,A1,821
1421,2022-07-01,84422,Battery,V,58
1422,2022-07-01,84423,RF,SINR,237
1423,2022-07-01,84424,RF,RSRQ,121
1424,2022-07-01,84425,RF,RSRP,939
1425,2022-07-01,84426,c8y_SignalStrength,rssi,246
1426,2022-07-01,84427,Log_Count,Stored,949
1427,2022-07-01,84428,Log_Count,Sent,606
1428,2022-07-01,84429,Battery,A1,128
1429,2022-07-01,84430,Battery,V,516
1430,2022-07-01,84431,RF,SINR,89
1431,2022-07-01,84432,RF,RSRQ,785
1432,2022-07-01,84433,RF,RSRP,367
1433,2022-07-01,84434,Log_Count,Stored,763
1434,2022-07-01,84435,Log_Count,Sent,120
1435,2022-07-01,84436,Battery,A1,949
1436,2022-07-01,84437,Battery,V,674
1437,2022-07-01,84438,RF,SINR,350
1438,2022-07-01,84439,RF,RSRQ,261
1439,2022-07-01,84440,RF,RSRP,81
1440,2022-07-01,84441,Log_Count,Stored,929
1441,2022-07-01,84442,Log_Count,Sent,285
1442,2022-07-01,84443,Battery,A1,973
1443,2022-07-01,84444,Battery,V,953
1444,2022-07-01,84445,RF,SINR,83
1445,2022-07-01,84446,RF,RSRQ,130
1446,2022-07-01,84447,RF,RSRP,432
1447,2022-07-01,84448,c8y_SignalStrength,rssi,627
1448,2022-07-01,84449,Log_Count,Stored,828
1449,2022-07-01,84450,Log_Count,Sent,764
1450,2022-07-01,84451,Battery,A1,610
1451,2022-07-01,84452,Battery,V,647
1452,2022-07-01,84453,RF,SINR,688
1453,2022-07-01,84454,RF,RSRQ,412
1454,2022-07-01,84455,RF,RSRP,280
1455,2022-07-01,84456,c8y_SignalStrength,rssi,28
1456,2022-07-01,84457,c8y_SignalStrength,rssi,391
1457,2022-07-01,84458,c8y_SignalStrength,rssi,176
1458,2022-07-01,84459,Log_Count,Stored,427
1459,2022-07-01,84460,Log_Count,Sent,313
1460,2022-07-01,84461,Battery,A1,219
1461,2022-07-01,84462,Battery,V,617
1462,2022-07-01,84463,RF,SINR,566
1463,2022-07-01,84464,RF,RSRQ,582
1464,2022-07-01,84465,RF,RSRP,285
1465,2022-07-01,84466,c8y_SignalStrength,rssi,391
1466,2022-07-01,84467,Battery,C1,450
1467,2022-07-01,84468,Log_Count,Stored,706
1468,2022-07-01,84469,Log_Count,Sent,389
1469,2022-07-01,84470,Battery,A1,336
1470,2022-07-01,84471,Battery,V,285
1471,2022-07-01,84472,RF,SINR,97
1472,2022-07-01,84473,RF,RSRQ,421
1473,2022-07-01,84474,RF,RSRP,202
1474,2022-07-01,84475,c8y_SignalStrength,rssi,456
1475,2022-07-01,84476,Battery,C1,594
1476,2022-07-01,84477,Pulse1_Total,T1,191
1477,2022-07-01,84478,Pulse1,P1,864
1478,2022-07-01,84479,DeviceTemperature,Median,334
1479,2022-07-01,84480,Temperature,T,134
1480,2022-07-01,84481,Pulse1_Total,T1,7
1481,2022-07-01,84482,Pulse1,P1,430
1482,2022-07-01,84483,Pulse1_Total,T1,645
1483,2022-07-01,84484,Pulse1,P1,345
1484,2022-07-01,84485,DeviceTemperature,Max,701
1485,2022-07-01,84486,DeviceTemperature,Max,147
1486,2022-07-01,84487,Pulse1_Total,T1,899
1487,2022-07-01,84488,Pulse1_Total,T1,591
1488,2022-07-01,84489,Pulse1,P1,497
1489,2022-07-01,84490,Pulse1,P1,442
1490,2022-07-01,84491,DeviceTemperature,Max,335
1491,2022-07-01,84492,DeviceTemperature,Max,892
1492,2022-07-01,84493,DeviceTemperature,Max,668
1493,2022-07-01,84494,DeviceTemperature,Max,169
1494,2022-07-01,84495,DeviceTemperature,Max,69
1495,2022-07-01,84496,DeviceTemperature,Max,878
1496,2022-07-01,84497,DeviceTemperature,Max,117
1497,2022-07-01,84498,DeviceTemperature,Max,387
1498,2022-07-01,84499,Pulse1_Total,T1,372
1499,2022-07-01,84500,DeviceTemperature,Max,150
1500,2022-07-01,84501,Pulse1,P1,406
1501,2022-07-01,84502,Pulse1_Total,T1,854
1502,2022-07-01,84503,Pulse1_Total,T1,379
1503,2022-07-01,84504,Pulse1,P1,341
1504,2022-07-01,84505,Pulse1,P1,378
1505,2022-07-01,84506,Pulse1_Total,T1,821
1506,2022-07-01,84507,Pulse1,P1,497
1507,2022-07-01,84508,Pulse1_Total,T1,168
1508,2022-07-01,84509,Pulse1,P1,479
1509,2022-07-01,84510,Pulse1_Total,T1,94
1510,2022-07-01,84511,Pulse1_Total,T1,71
1511,2022-07-01,84512,Pulse1,P1,898
1512,2022-07-01,84513,Pulse1,P1,693
1513,2022-07-01,84514,Pulse1_Total,T1,880
1514,2022-07-01,84515,Pulse1_Total,T1,19
1515,2022-07-01,84516,Pulse1,P1,222
1516,2022-07-01,84517,Pulse1,P1,742
1517,2022-07-01,84518,Pulse1_Total,T1,672
1518,2022-07-01,84519,Pulse1_Total,T1,736
1519,2022-07-01,84520,Pulse1,P1,361
1520,2022-07-01,84521,Pulse1,P1,515
1521,2022-07-01,84522,Pulse1_Total,T1,141
1522,2022-07-01,84523,Pulse1_Total,T1,825
1523,2022-07-01,84524,Pulse1,P1,560
1524,2022-07-01,84525,Pulse1,P1,96
1525,2022-07-01,84526,Pulse1_Total,T1,993
1526,2022-07-01,84527,Pulse1_Total,T1,265
1527,2022-07-01,84528,DeviceTemperature,Max,203
1528,2022-07-01,84529,Pulse1,P1,301
1529,2022-07-01,84530,Pulse1,P1,272
1530,2022-07-01,84531,DeviceTemperature,Max,431
1531,2022-07-01,84532,Switch2,SW2,31
1532,2022-07-01,84533,Pulse1_Total,T1,800
1533,2022-07-01,84534,DeviceTemperature,Max,715
1534,2022-07-01,84535,Pulse1_Total,T1,651
1535,2022-07-01,84536,Pulse1,P1,168
1536,2022-07-01,84537,Pulse1,P1,628
1537,2022-07-01,84538,Pulse1_Total,T1,157
1538,2022-07-01,84539,Pulse1_Total,T1,366
1539,2022-07-01,84540,Pulse1,P1,515
1540,2022-07-01,84541,Pulse1_Total,T1,570
1541,2022-07-01,84542,Pulse1,P1,676
1542,2022-07-01,84543,Pulse1_Total,T1,583
1543,2022-07-01,84544,Pulse1,P1,740
1544,2022-07-01,84545,Pulse1_Total,T1,943
1545,2022-07-01,84546,Pulse1,P1,819
1546,2022-07-01,84547,Pulse1_Total,T1,868
1547,2022-07-01,84548,Pulse1,P1,481
1548,2022-07-01,84549,Pulse1_Total,T1,21
1549,2022-07-01,84550,Pulse1,P1,205
1550,2022-07-01,84551,Pulse1_Total,T1,702
1551,2022-07-01,84552,Pulse1,P1,578
1552,2022-07-01,84553,Pulse1_Total,T1,570
1553,2022-07-01,84554,Pulse1,P1,778
1554,2022-07-01,84555,Pulse1_Total,T1,384
1555,2022-07-01,84556,Pulse1,P1,308
1556,2022-07-01,84557,Pulse1_Total,T1,974
1557,2022-07-01,84558,Pulse1,P1,75
1558,2022-07-01,84559,Pulse1_Total,T1,609
1559,2022-07-01,84560,Pulse1,P1,124
1560,2022-07-01,84561,Pulse1,P1,444
1561,2022-07-01,84562,Pulse1_Total,T1,777
1562,2022-07-01,84563,Pulse1_Total,T1,580
1563,2022-07-01,84564,Pulse1,P1,647
1564,2022-07-01,84565,Pulse1_Total,T1,952
1565,2022-07-01,84566,Pulse1,P1,604
1566,2022-07-01,84567,Switch2,SW2,924
1567,2022-07-01,84568,Pulse1,P1,523
1568,2022-07-01,84569,Pulse1_Total,T1,906
1569,2022-07-01,84570,Pulse1_Total,T1,829
1570,2022-07-01,84571,Pulse1_Total,T1,15
1571,2022-07-01,84572,Pulse1,P1,419
1572,2022-07-01,84573,Pulse1,P1,148
1573,2022-07-01,84574,Pulse1,P1,465
1574,2022-07-01,84575,Pulse1_Total,T1,478
1575,2022-07-01,84576,Pulse1_Total,T1,322
1576,2022-07-01,84577,Pulse1,P1,459
1577,2022-07-01,84578,Pulse1,P1,870
1578,2022-07-01,84579,Pulse1_Total,T1,364
1579,2022-07-01,84580,Pulse1_Total,T1,783
1580,2022-07-01,84581,Pulse1_Total,T1,935
1581,2022-07-01,84582,Pulse1,P1,506
1582,2022-07-01,84583,Pulse1,P1,202
1583,2022-07-01,84584,Pulse1,P1,93
1584,2022-07-01,84585,Pulse1_Total,T1,126
1585,2022-07-01,84586,Pulse1_Total,T1,480
1586,2022-07-01,84587,Pulse1_Total,T1,174
1587,2022-07-01,84588,Pulse1,P1,308
1588,2022-07-01,84589,Pulse1,P1,425
1589,2022-07-01,84590,Pulse1,P1,547
1590,2022-07-01,84591,Pulse1_Total,T1,492
1591,2022-07-01,84592,Pulse1_Total,T1,765
1592,2022-07-01,84593,Pulse1,P1,652
1593,2022-07-01,84594,Pulse1,P1,777
1594,2022-07-01,84595,Pulse1_Total,T1,758
1595,2022-07-01,84596,Pulse1_Total,T1,224
1596,2022-07-01,84597,Pulse1_Total,T1,761
1597,2022-07-01,84598,Pulse1,P1,717
1598,2022-07-01,84599,Pulse1,P1,11
1599,2022-07-01,84600,Pulse1,P1,928
1600,2022-07-01,84601,Pulse1_Total,T1,592
1601,2022-07-01,84602,Pulse1_Total,T1,902
1602,2022-07-01,84603,Pulse1_Total,T1,974
1603,2022-07-01,84604,Pulse1,P1,277
1604,2022-07-01,84605,Pulse1,P1,802
1605,2022-07-01,84606,Pulse1,P1,453
1606,2022-07-01,84607,Pulse1_Total,T1,189
1607,2022-07-01,84608,Pulse1_Total,T1,736
1608,2022-07-01,84609,Pulse1,P1,159
1609,2022-07-01,84610,Pulse1,P1,725
1610,2022-07-01,84611,Pulse1_Total,T1,314
1611,2022-07-01,84612,DeviceTemperature,Median,647
1612,2022-07-01,84613,Pulse1_Total,T1,199
1613,2022-07-01,84614,Pulse1,P1,60
1614,2022-07-01,84615,Temperature,T,865
1615,2022-07-01,84616,Pulse1,P1,881
1616,2022-07-01,84617,DeviceTemperature,Median,976
1617,2022-07-01,84618,Pulse1_Total,T1,260
1618,2022-07-01,84619,Pulse1_Total,T1,560
1619,2022-07-01,84620,Temperature,T,419
1620,2022-07-01,84621,Pulse1,P1,521
1621,2022-07-01,84622,Pulse1,P1,928
1622,2022-07-01,84623,DeviceTemperature,Median,262
1623,2022-07-01,84624,DeviceTemperature,Median,364
1624,2022-07-01,84625,DeviceTemperature,Median,403
1625,2022-07-01,84626,Temperature,T,231
1626,2022-07-01,84627,Temperature,T,889
1627,2022-07-01,84628,Temperature,T,904
1628,2022-07-01,84629,DeviceTemperature,Median,54
1629,2022-07-01,84630,DeviceTemperature,Median,307
1630,2022-07-01,84631,DeviceTemperature,Median,783
1631,2022-07-01,84632,Temperature,T,934
1632,2022-07-01,84633,Temperature,T,930
1633,2022-07-01,84634,Temperature,T,663
1634,2022-07-01,84635,DeviceTemperature,Median,693
1635,2022-07-01,84636,DeviceTemperature,Median,928
1636,2022-07-01,84637,DeviceTemperature,Median,637
1637,2022-07-01,84638,Temperature,T,937
1638,2022-07-01,84639,Temperature,T,740
1639,2022-07-01,84640,Temperature,T,107
1640,2022-07-01,84641,/10266/1,0,183
1641,2022-07-01,84642,/10266/1,0,616
1642,2022-07-01,84643,/10266/1,0,24
1643,2022-07-01,84644,/10266/1,0,357
1644,2022-07-01,84645,/10266/1,0,445
1645,2022-07-01,84646,/10266/1,0,971
1646,2022-07-01,84647,/10266/1,0,477
1647,2022-07-01,84648,/10266/1,0,211
1648,2022-07-01,84649,/10266/1,0,470
1649,2022-07-01,84650,/10266/1,0,39
1650,2022-07-01,84651,/10269/0,0,32
1651,2022-07-01,84652,/10266/1,0,817
1652,2022-07-01,84653,/10266/1,0,495
1653,2022-07-01,84654,/10266/1,0,285
1654,2022-07-01,84655,/10266/1,0,695
1655,2022-07-01,84656,/10266/1,0,359
1656,2022-07-01,84657,/10266/1,0,339
1657,2022-07-01,84658,/10266/1,0,645
1658,2022-07-01,84659,/10266/1,0,719
1659,2022-07-01,84660,/10266/1,0,598
1660,2022-07-01,84661,/10266/1,0,653
1661,2022-07-01,84662,/10266/1,0,926
1662,2022-07-01,84663,/10266/1,0,67
1663,2022-07-01,84664,/10266/1,0,239
1664,2022-07-01,84665,/10266/1,0,943
1665,2022-07-01,84666,/10269/0,0,353
1666,2022-07-01,84667,/10266/1,0,458
1667,2022-07-01,84668,/10266/1,0,537
1668,2022-07-01,84669,/10266/1,0,351
1669,2022-07-01,84670,/10266/1,0,426
1670,2022-07-01,84671,/10266/1,0,339
1671,2022-07-01,84672,/10266/1,0,537
1672,2022-07-01,84673,/10266/1,0,370
1673,2022-07-01,84674,Pulse1_Total,T1,358
1674,2022-07-01,84675,/10266/1,0,363
1675,2022-07-01,84676,/10266/1,0,647
1676,2022-07-01,84677,Pulse1,P1,608
1677,2022-07-01,84678,/10266/1,0,41
1678,2022-07-01,84679,/10266/1,0,127
1679,2022-07-01,84680,Pulse1_Total,T1,988
1680,2022-07-01,84681,/10266/1,0,162
1681,2022-07-01,84682,/10266/1,0,368
1682,2022-07-01,84683,Pulse1,P1,113
1683,2022-07-01,84684,/10266/1,0,45
1684,2022-07-01,84685,/10266/1,0,519
1685,2022-07-01,84686,Pulse1_Total,T1,229
1686,2022-07-01,84687,/10266/1,0,429
1687,2022-07-01,84688,/10266/1,0,256
1688,2022-07-01,84689,Pulse1,P1,224
1689,2022-07-01,84690,/10266/1,0,672
1690,2022-07-01,84691,/10266/1,0,808
1691,2022-07-01,84692,Pulse1_Total,T1,505
1692,2022-07-01,84693,/10266/1,0,76
1693,2022-07-01,84694,/10266/1,0,428
1694,2022-07-01,84695,Pulse1,P1,544
1695,2022-07-01,84696,/10266/1,0,772
1696,2022-07-01,84697,/10266/1,0,962
1697,2022-07-01,84698,Pulse1_Total,T1,172
1698,2022-07-01,84699,/10266/1,0,219
1699,2022-07-01,84700,/10266/1,0,190
1700,2022-07-01,84701,Pulse1,P1,565
1701,2022-07-01,84702,/10266/1,0,335
1702,2022-07-01,84703,/10266/1,0,49
1703,2022-07-01,84704,Pulse1_Total,T1,746
1704,2022-07-01,84705,/10266/1,0,578
1705,2022-07-01,84706,/10266/1,0,224
1706,2022-07-01,84707,Pulse1,P1,85
1707,2022-07-01,84708,/10269/0,0,260
1708,2022-07-01,84709,/10266/1,0,110
1709,2022-07-01,84710,Pulse1_Total,T1,244
1710,2022-07-01,84711,/10266/1,0,936
